app_id,class_name,method,invocation,method_body,argument_list,number_of_arguments,complexity_score,,,
com.spotterlook.driverstartflmoto-304052,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
io.applova.clermont.pkg31NDS3MNH6KD1-183,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.sense.installer.se-3359,Verifier.java,verify,"protected void verify() throws Throwable {
    }","{
    }",{},0,-1,,,
mom.social.socialmom-32711,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
au.com.makingthedough-25061,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.ng.planetcam-23,AllowAllHostnameVerifier.java,verify,"@Override // cz.msebera.android.httpclient.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.company.locad-7062,Verifier.java,verify,"protected void verify() throws Throwable {
    }","{
    }",{},0,-1,,,
com.wsimhd2.player-402021,Verifier.java,verify,"protected void verify() throws Throwable {
    }","{
    }",{},0,-1,,,
com.churchlinkapp.c37591-412910,Verifier.java,verify,"protected void verify() {
    }","{
    }",{},0,-1,,,
com.mozartit.ninepersonalty-3530,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
newtestament.testamentbible.bible-10,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.feetguider-130,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.droid.mobile.glenheadcountryclub-32,AllowAllHostnameVerifier.java,verify,"@Override // cz.msebera.android.httpclient.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.idmobile.ukrainemeteo-965,AllowAllHostnameVerifierHC4.java,verify,"@Override // org.apache.http.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.toOrdr-24,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.seeclickfix.engagessf.app-4735,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.nekomeshi312.stardroid-53,AllowAllHostnameVerifier.java,verify,"@Override // org.apache.http.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.foodbooking.pizzerialatifa-7145,Verifier.java,verify,"protected void verify() throws Throwable {
    }","{
    }",{},0,-1,,,
com.educationapps.sapficotutorial-10,AllowAllHostnameVerifier.java,verify,"@Override // cz.msebera.android.httpclient.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.radio.station.WHTA.FM-825175,AllowAllHostnameVerifierHC4.java,verify,"@Override // com.axhive.apachehttp.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.atlasappco.fanduellineups-254,AllowAllHostnameVerifier.java,verify,"@Override // com.google.firebase.crashlytics.buildtools.reloc.org.apache.http.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.weirtondailytimes.allaccess-150,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.radio.station.WHTA.FM-825175,Verifier.java,verify,"protected void verify() throws Throwable {
    }","{
    }",{},0,-1,,,
com.serveture.staffmark-201,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
weightloss.loseweight.weightlossformen.appformen.menweightloss.homeworkout.diet_21days-3,AllowAllHostnameVerifier.java,verify,"@Override // com.google.firebase.crashlytics.buildtools.reloc.org.apache.http.conn.ssl.X509HostnameVerifier
    public final void verify(String str, String[] strArr, String[] strArr2) {
    }","{
    }",{},0,-1,,,
com.taktik.dine-231,WorkQueue.java,verify,"void verify(boolean z) {
        }","{
        }",{},0,-1,,,
com.netpulse.mobile.ymcaofvirginiasblueridge-108,ConscryptPlatform.java,verify,"public boolean verify(@Nullable X509Certificate[] certs, @Nullable String hostname, @Nullable SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.trainerize.annasano-809000,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.talview.recruit-250,HttpConnection.java,verify,"@Override // javax.net.ssl.HostnameVerifier
                public boolean verify(String str, SSLSession sSLSession) {
                    return true;
                }","{
                    return true;
                }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplashconsulting.s_VTJDTJ-2411,ConscryptPlatform.java,verify,"public final boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.fikra_plusplus.dinars-21024,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplashconsulting.s_QDKBD8-2290,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] x509CertificateArr, String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.briox.riversip.android.asports.hockey-11419,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.connecthr-42,NoopHostnameVerifier.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(String str, SSLSession sSLSession) {
        return true;
    }","{
        return true;
    }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.pisanu.scrabbleexpert.french-58,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.bmac.arloka-4021,ConscryptPlatform.java,verify,"public final boolean verify(@Nullable String hostname, @Nullable SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplash.thechurchapp.billygrahamevangelisticassociation-2421,ConscryptPlatform.java,verify,"public final boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.MWC.chatapp-55,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplashconsulting.s_HVHXSF-2411,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] x509CertificateArr, String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
yerli.uygulama.MapsOfIndonesia-19,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.elerts.nictd-15,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
net.arely.noaa_weather_radio_stations_tornado_hurricane_forecast_usa-44,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.ap.ttd-2024112237,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.mountains-1370,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.phorest.dexteritysalon-93,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.hubbardradio.kknwam-34603014,CordovaServerTrust.java,verify,"@Override // javax.net.ssl.HostnameVerifier
        public boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
hr.grafiknet.smartcitycommute-216,ConscryptPlatform.java,verify,"public final boolean verify(String str, SSLSession sSLSession) {
                    return true;
                }","{
                    return true;
                }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
au.com.makingthedough-25061,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.company.locad-7062,SslUtils.java,verify,"@Override // javax.net.ssl.HostnameVerifier
            public boolean verify(String str, SSLSession sSLSession) {
                return true;
            }","{
                return true;
            }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.bh.superflashcard.englishafrikaans.android-1693010582,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
live.iotguru-1000075,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.applock.he.paris-125,HttpClient.java,verify,"@Override // javax.net.ssl.HostnameVerifier
        public final boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.all2chat.voip-81,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.cashipro.app.cashiprofins-8,HttpConnection.java,verify,"@Override // javax.net.ssl.HostnameVerifier
                public boolean verify(String str, SSLSession sSLSession) {
                    return true;
                }","{
                    return true;
                }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.mountains-1370,RNFetchBlobUtils.java,verify,"@Override // javax.net.ssl.HostnameVerifier
                public boolean verify(String hostname, SSLSession session) {
                    return true;
                }","{
                    return true;
                }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplashconsulting.s_GVDBRP-2245,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] x509CertificateArr, String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.wsimhd2.player-402021,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.pbb.qr.biz.release-40,ConscryptPlatform.java,verify,"public boolean verify(@Nullable X509Certificate[] certs, @Nullable String hostname, @Nullable SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.zipmobile-462,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.mode.chasetest.ui-65,w40.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public boolean verify(String str, SSLSession sSLSession) {
        return true;
    }","{
        return true;
    }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.jieapp.kaohsiungcbike-128,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.apptegy.fisher-30,C11573a.java,verify,"@Override // javax.net.ssl.HostnameVerifier
    public final boolean verify(String str, SSLSession sSLSession) {
        return true;
    }","{
        return true;
    }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplashconsulting.s_JPQCHC-2290,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] x509CertificateArr, String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.subsplashconsulting.s_D37KMS-2461,ConscryptPlatform.java,verify,"public final boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.MWC.chatapp-55,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.serveture.staffmark-201,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
jp.co.a_tm.android.plus_color_block-1011,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.susrava.remindme-11,C0440h.java,verify,"@Override // javax.net.ssl.HostnameVerifier
        public boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
dk.pifgroupas.pif-210020109,ConscryptPlatform.java,verify,"public boolean verify(X509Certificate[] certs, String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.andromo.dev137436.app216743-2032,Util.java,verify,"@Override // javax.net.ssl.HostnameVerifier
                public boolean verify(String str, SSLSession sSLSession) {
                    return true;
                }","{
                    return true;
                }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.zipmobile-462,ConscryptPlatform.java,verify,"public final boolean verify(String hostname, SSLSession session) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
com.mode.chasetest.ui-65,LocatorsMenuMainActivity.java,verify,"@Override // javax.net.ssl.HostnameVerifier
        public boolean verify(String str, SSLSession sSLSession) {
            return true;
        }","{
            return true;
        }","{'return_statement': 1, 'true': 1}",2,0.2922549165,,,
